created_at;id;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;geo;lang;user_id_str;conversation_id;conversation_id_str;media_url_https;media_type;username
Sun Oct 02 03:56:33 +0000 2022;1576420847685755000;1576420847685754881;"Tewaskan 127 Penonton, Tragedi Stadion Kanjuruhan Terbesar Kedua di Dunia \n\n. Gas Air Mata . Kapolda Jatim . Bonek . FIFA . Indonesia . Banned . Suporter . Polisi .\n#PrayForKanjuruhan #RestInPeace #PRAYFORAREMANIA \n\nhttps://t.co/DmgDGJRFT3";0;0;0;0;;in;1492736442162085889;1576420847685755000;1576420847685754881;"";"";Metasatu1
Sun Oct 02 03:59:32 +0000 2022;1576421598764355600;1576421598764355584;"Sepak Bola Indonesia Berduka !!!! !!!!!\n\nBegini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!!!\n \n#PrayForKanjuruhan \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576421598764355600;1576421598764355584;"";"";dpdliramalang
Sun Oct 02 03:59:26 +0000 2022;1576421574798082000;1576421574798082049;"Sepak Bola Indonesia Berduka !!!!!!!!!!!!!\n\nBegini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!!!\n \n#PrayForKanjuruhan \n\nhttps://t.co/gu6Q6mMHMP";0;0;1;0;;in;1546883444411895808;1576421574798082000;1576421574798082049;"";"";dpdliramalang
Sun Oct 02 03:54:02 +0000 2022;1576420216879227000;1576420216879226880;"Sepak Bola Indonesia Berduka !!!!! !!!!!!!\n\nBegini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!!!\n \n#PrayForKanjuruhan \n\nhttps://t.co/gu6Q6muyyH";0;0;0;0;;in;1546883444411895808;1576420216879227000;1576420216879226880;"";"";dpdliramalang
Sun Oct 02 03:54:28 +0000 2022;1576420325364969500;1576420325364969474;"153 Orang Meninggal Dunia di Tragedi Kanjuruhan Malang\n\n@mohmahfudmd Singgung Panita Pelaksana &amp; Aparat Keamanan\nhttps://t.co/uuSky671wN\nKapolda Jatim Bonek Iwan Bule\nPolisi Goblok Tolol FIFA Banned\nDegradasi Gas Air Mata Indosiar\nIsilop Suporter Marca U-20\nPersib vs Persija PSSI";0;1;0;3;;in;1389677278615924737;1576331270178492400;1576331270178492417;"";"";_melody_mellow
Sun Oct 02 04:02:02 +0000 2022;1576422228098703400;1576422228098703362;"Sepak Bola Indonesia Berduka !!!!!!!!!!!!\n\nBegini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!!!\n \n#PrayForKanjuruhan \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576422228098703400;1576422228098703362;"";"";dpdliramalang
Sun Oct 02 03:54:26 +0000 2022;1576420316930134000;1576420316930134021;"Ratusan Orang Meninggal Dunia di Stadion Kanjuruhan Malang Jatim Diduga Akibat Tembakan Gas Air Mata\nhttps://t.co/8WtPPkb2M7\nKapolda Jatim Bonek Iwan Bule\nPolisi Goblok Tolol FIFA Banned\nDegradasi Indosiar\nIsilop Suporter Marca U-20\nPersib vs Persija PSSI";0;1;0;4;;in;1389677278615924737;1576331270178492400;1576331270178492417;"";"";_melody_mellow
Sun Oct 02 03:56:43 +0000 2022;1576420889373331500;1576420889373331457;"Sepak Bola Indonesia Berduka !!!! !!! !!!!!\n\nBegini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!!!\n \n#PrayForKanjuruhan \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576420889373331500;1576420889373331457;"";"";dpdliramalang
Sun Oct 02 03:54:11 +0000 2022;1576420252518600700;1576420252518600707;"Sepak Bola Indonesia Berduka !!!!!!!!! !!!!!! !!!!!!!!\n\nBegini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!!!\n \n#PrayForKanjuruhan \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576420252518600700;1576420252518600707;"";"";dpdliramalang
Sun Oct 02 03:54:25 +0000 2022;1576420312249270300;1576420312249270273;"Buntut Tragedi Berdarah di Kanjuruhan Malang Jatim Indonesia \nLiga 1 Disetop Sepekan\nhttps://t.co/CkfKZwimYe\n\nKapolda Jatim Bonek Iwan Bule\nPolisi Goblok Tolol FIFA Banned\nDegradasi Gas Air Mata Indosiar\nIsilop Suporter Marca U-20\nPersib vs Persija PSSI";0;1;0;3;;in;1389677278615924737;1576331270178492400;1576331270178492417;"";"";_melody_mellow
Sun Oct 02 03:54:27 +0000 2022;1576420321363579000;1576420321363578881;"Ratusan Nyawa Melayang di Tragedi Stadion Kanjuruhan Malang Jatim\n\nIndonesia Bakal Kena Sanksi Berat FIFA ?\nhttps://t.co/w8ZRy2CdN5\nKapolda Jatim Bonek Iwan Bule\nPolisi Goblok Tolol PSSI Banned\nDegradasi Gas Air Mata Indosiar\nIsilop Suporter Marca U-20\nPersib vs Persija";0;1;0;3;;in;1389677278615924737;1576331270178492400;1576331270178492417;"";"";_melody_mellow
Sun Oct 02 03:58:50 +0000 2022;1576421424134512600;1576421424134512643;"Kejadian suporter masuk lapangan, kenapa gas air mata tdk di tembakan di lapangan tp malah ke arah tribun??  Seprti itu kah SOP pembubaran masa?  #kanjuruhan  #AremavsPersebaya #polisi";0;0;0;0;;in;160887724;1576421424134512600;1576421424134512643;"";"";AmirDwi14
Sun Oct 02 04:01:45 +0000 2022;1576422157097529300;1576422157097529345;"Kejadian di stadion Kanjuruhan malang harus jadi perhatian besar bagi Federasi sepakbola negara ini. Faktor penyebab nya jelas sekali banyak tidak hanya sebatas suporter rusuh masuk ke lapangan, atau polisi bertindak melakukan penertiban.";0;1;0;0;;in;825433042181246976;1576422157097529300;1576422157097529345;"";"";Ezrarubens_
Sun Oct 02 03:59:23 +0000 2022;1576421562680758300;1576421562680758272;"Sepak Bola Indonesia Berduka !!!!  !!!!!\n\nBegini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!!!\n \n#PrayForKanjuruhan \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576421562680758300;1576421562680758272;"";"";dpdliramalang
Sun Oct 02 03:58:55 +0000 2022;1576421445273473000;1576421445273473024;"1 Oktober 2022, di Stadion Kanjuruhan. Bencana kelam sepakbola kembali terulang, hingga pagi tadi dilaporkan 127 korban meninggal dan 180 masih dalam perawatan. Kesiapan Panpel, Jam tanding malam, Kapasitas stadion, Kedewasaan supporter, SOP polisi, Gas air mata dan ...";0;1;0;0;;in;2323341728;1576421015915098000;1576421015915098112;"";"";immjatim
Sun Oct 02 03:54:24 +0000 2022;1576420307857903600;1576420307857903616;"Tragedi di Stadion Kanjuruhan Malang Jatim Indonesia Jadi Sorotan Media Internasional\nhttps://t.co/rcZxZzaURd\nKapolda Jatim Bonek Iwan Bule\nPolisi Goblok Tolol FIFA Banned\nDegradasi Gas Air Mata Indosiar\nIsilop Suporter Marca U-20\nPersib vs Persija PSSI";0;1;0;2;;in;1389677278615924737;1576331270178492400;1576331270178492417;"";"";_melody_mellow
Sun Oct 02 03:56:27 +0000 2022;1576420822226387000;1576420822226386947;"@fadlizon Kanjuruhan menampakkan jati diri polisi sesungguhnya. Polisi terkesan akrab dengan kekerasan. Dari Sambo, penanganan demo BBM, sampe penanganan suporter bola yg mnimbulkan tewas 27 orang patut dipertanyakan keprofesionalan polisi?\nKita butuh polisi yang ramah bukan militeristik.";0;0;0;0;;in;479379757;1576414695267106800;1576414695267106816;"";"";sofianrohman
Sun Oct 02 03:53:49 +0000 2022;1576420162152337400;1576420162152337408;"@MHSAHMD Dapet info dari salah satu komen twit di twitter @brfootball ternyata suporter Persebaya gak dateng ke Kanjuruhan. Ini bentrokan antara Aremania sama Polisi jadinya gini.";0;0;0;0;;in;2176224900;1576384866962518000;1576384866962518016;"";"";sixteenbest
Sun Oct 02 03:50:39 +0000 2022;1576419363581988900;1576419363581988865;"Warga Kampus dikabarkan pada Sabtu (1/10/2022) terjadi kerusuhan di Stadiun Kanjuruhan, Malang, yang menewaskan sebanyak 127 orang yang terdiri dari para supporter dan polisi. https://t.co/1ZSVojlUSE";0;1;0;1;;in;93356134;1576419363581988900;1576419363581988865;"https://pbs.twimg.com/media/FeCRDl1UYAII8Kt.jpg";"photo";RadioBudiLuhur
Sun Oct 02 03:51:02 +0000 2022;1576419459312779300;1576419459312779264;"Dukacita yabg sedalam-dalamnya.\n\nAlasan Polisi Tembakkan Gas Air Mata di Stadion Kanjuruhan: Suporter Sudah Anarkis https://t.co/s8zHbTzS6C";0;0;0;0;;in;570722200;1576419459312779300;1576419459312779264;"";"";Jualbukusastra
Sun Oct 02 03:52:24 +0000 2022;1576419803921002500;1576419803921002497;"Sepak Bola Indonesia Berduka !!!!! !!!!!!!!\n\nBegini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!!!\n \n#PrayForKanjuruhan \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576419803921002500;1576419803921002497;"";"";dpdliramalang
Sun Oct 02 03:45:50 +0000 2022;1576418152015343600;1576418152015343616;"Sepak Bola Indonesia Berduka !!!!!!!!\n\nBegini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!!!\n \n#PrayForKanjuruhan \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576418152015343600;1576418152015343616;"";"";dpdliramalang
Sun Oct 02 03:51:15 +0000 2022;1576419516103331800;1576419516103331840;"Sepak Bola Indonesia Berduka !!!!!!!!!!!!!\n\nBegini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!!!\n \n#PrayForKanjuruhan \n\nhttps://t.co/gu6Q6muyyH";0;0;0;0;;in;1546883444411895808;1576419516103331800;1576419516103331840;"";"";dpdliramalang
Sun Oct 02 03:49:41 +0000 2022;1576419119431585800;1576419119431585792;"GEGARA TIM KALAH LO RICUH. LO UDAH GEDE KALI. GA DIAJARIN SUPORTIF? EMANG DASAR SUPORTER KAMPUNGAN. PERLU BRAPA KORBAN LAGI BIAR SADAR HAH? Aparat Polisi Memang Salah Tapi Polisi Ga Akan Nembak Gas Klo Kalean Ga Ricuh. Stop Membela Diri Sendiri. #kanjuruhan #PrayForKanjuruhan";0;0;0;0;;in;1418410265368961030;1576419119431585800;1576419119431585792;"";"";rantoru26
Sun Oct 02 03:52:17 +0000 2022;1576419776611876900;1576419776611876864;"Sepak Bola Indonesia Berduka !!!!!!!!!!\n\nBegini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!!!\n \n#PrayForKanjuruhan \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;1;;in;1546883444411895808;1576419776611876900;1576419776611876864;"";"";dpdliramalang
Sun Oct 02 03:51:24 +0000 2022;1576419552015323100;1576419552015323137;"Sepak Bola Indonesia Berduka !!!! !!!! !!!!\n\nBegini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!!!\n \n#PrayForKanjuruhan \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576419552015323100;1576419552015323137;"";"";dpdliramalang
Sun Oct 02 03:51:15 +0000 2022;1576419517059592200;1576419517059592193;"Di Kanjuruhan gak ada Bonek. Ini adalah tragedi bentrok Aremania versus Polisi + tentara. Berawal dari kewalahan melerai suporter, akhirnya luncurkan gas air mata. https://t.co/mD2mqSaWt9";0;0;0;0;;in;2927459011;1576419517059592200;1576419517059592193;"https://pbs.twimg.com/media/FeCRMSiVIAAcykF.jpg";"photo";isnanelsam
Sun Oct 02 03:51:08 +0000 2022;1576419484092727300;1576419484092727296;"Sepak Bola Indonesia Berduka !!!\n\nBegini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!!!\n \n#PrayForKanjuruhan \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576419484092727300;1576419484092727296;"";"";dpdliramalang
Sun Oct 02 03:47:43 +0000 2022;1576418624977645600;1576418624977645568;"Sepak Bola Indonesia Berduka !!!!!!!!!!!!!!!!!!\n\nBegini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!!!\n \n#PrayForKanjuruhan \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576418624977645600;1576418624977645568;"";"";dpdliramalang
Sun Oct 02 03:47:40 +0000 2022;1576418612050817000;1576418612050817024;"Sepak Bola Indonesia Berduka !!!!!!!!!!!\n\nBegini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!!!\n \n#PrayForKanjuruhan \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576418612050817000;1576418612050817024;"";"";dpdliramalang
Sun Oct 02 03:47:48 +0000 2022;1576418646792220700;1576418646792220675;"Sepak Bola Indonesia Berduka !  !  !   !\n\nBegini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!!!\n \n#PrayForKanjuruhan \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576418646792220700;1576418646792220675;"";"";dpdliramalang
Sun Oct 02 03:45:54 +0000 2022;1576418170491269000;1576418170491269122;"Sepak Bola Indonesia Berduka !!!! !!!!\n\nBegini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!!!\n \n#PrayForKanjuruhan \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576418170491269000;1576418170491269122;"";"";dpdliramalang
Sun Oct 02 03:44:21 +0000 2022;1576417779468873700;1576417779468873728;"Begini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!! !!!!\n \n#PrayForKanjuruhan \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576417779468873700;1576417779468873728;"";"";dpdliramalang
Sun Oct 02 03:50:56 +0000 2022;1576419436948762600;1576419436948762624;"Turut berduka atas tragedi Kanjuruhan. Semoga semuanya bisa belajar dr kekacauan yg terjadi ya 🤲🏾\n\nGausah salah menyalahkan lagi lah. Dari pssi, panitia, polisi, supporter kalo diliat ya gada yg benar udh";0;0;0;0;;in;215293273;1576419436948762600;1576419436948762624;"";"";alver29ian
Sun Oct 02 03:44:16 +0000 2022;1576417756173303800;1576417756173303808;"Begini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!!! !!!\n \n#PrayForKanjuruhan \n\nhttps://t.co/gu6Q6muyyH";0;0;0;0;;in;1546883444411895808;1576417756173303800;1576417756173303808;"";"";dpdliramalang
Sun Oct 02 03:47:54 +0000 2022;1576418670821376000;1576418670821376001;"Sepak Bola Indonesia Berduka !!!!  !!!!!!\n\nBegini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!!!\n \n#PrayForKanjuruhan \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576418670821376000;1576418670821376001;"";"";dpdliramalang
Sun Oct 02 03:53:19 +0000 2022;1576420034951663600;1576420034951663616;"Sepak Bola Indonesia Berduka !!!!! !!!!!!!!!\n\nBegini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!!!\n \n#PrayForKanjuruhan \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576420034951663600;1576420034951663616;"";"";dpdliramalang
Sun Oct 02 03:44:12 +0000 2022;1576417739484594200;1576417739484594176;"Begini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!! !!!\n \n#PrayForKanjuruhan \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576417739484594200;1576417739484594176;"";"";dpdliramalang
Sun Oct 02 03:32:43 +0000 2022;1576414852989735000;1576414852989734912;"Begini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!  !!!! !!!  !!\n \n#PrayForKanjuruhan \nKapolda Jatim\nFIFA , Bonek, #RestInPeace \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576414852989735000;1576414852989734912;"";"";dpdliramalang
Sun Oct 02 03:37:38 +0000 2022;1576416089902235600;1576416089902235649;"Hanya bisa turut berduka cita atas tragedi yg terjadi di stadion Kanjuruhan.\n\nGabisa nyalahin salah satu pihak aja, pihak supporter, polisi, dan juga para petinggi sepak bola indonesia juga memiliki kekurangan masing2.\n\nCukup berdoa, evalusi dan selesaikan secepatnya.";0;0;0;1;;in;1458774083013726214;1576416089902235600;1576416089902235649;"";"";wishforlucklord
Sun Oct 02 03:42:11 +0000 2022;1576417233257234400;1576417233257234432;"Begini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !  !!!  !!!  !\n \n#PrayForKanjuruhan \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576417233257234400;1576417233257234432;"";"";dpdliramalang
Sun Oct 02 03:32:51 +0000 2022;1576414885772406800;1576414885772406785;"Begini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!!!  !! !! !!!\n \n#PrayForKanjuruhan \nKapolda Jatim\nFIFA , Bonek, #RestInPeace \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576414885772406800;1576414885772406785;"";"";dpdliramalang
Sun Oct 02 03:32:38 +0000 2022;1576414830269169700;1576414830269169665;"Begini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !! !!!! !!!!!\n \n#PrayForKanjuruhan \nKapolda Jatim\nFIFA , Bonek, #RestInPeace \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576414830269169700;1576414830269169665;"";"";dpdliramalang
Sun Oct 02 03:39:56 +0000 2022;1576416665864372200;1576416665864372227;"NAMA KORBAN Kerusuhan Kanjuruhan Malang: Arema FC vs Persebaya, Ada 125 Suporter Yang Meninggal https://t.co/kcQHSW2N6g\n\n#RestInPeace Kapolda Jatim, Iwan Bule Polisi, Derby, Tolol, Goblok, Liga Indonesia, Gas Air Mata, FIFA, Indosiar Persib vs Persija, Banned";0;0;0;0;;in;1402873112232742915;1576416665864372200;1576416665864372227;"";"";portalbabelPR
Sun Oct 02 03:37:40 +0000 2022;1576416097120944000;1576416097120944128;"NAMA KORBAN Kerusuhan Kanjuruhan Malang: Arema FC vs Persebaya, Ada 125 Suporter Yang Meninggal https://t.co/kcQHSW2N6g\n\n#RestInPeace Tag: Kapolda Jatim Iwan Bule Polisi Derby Tolol Goblok Liga Indonesia Gas Air Mata FIFA Indosiar Persib vs Persija Banned #ripsepakbolaindonesia";0;0;0;0;;in;1402873112232742915;1576416097120944000;1576416097120944128;"";"";portalbabelPR
Sun Oct 02 03:42:23 +0000 2022;1576417281743036400;1576417281743036418;"Begini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !  !!! !!!  !\n \n#PrayForKanjuruhan \n\nhttps://t.co/gu6Q6muyyH";0;1;0;0;;in;1546883444411895808;1576417281743036400;1576417281743036418;"";"";dpdliramalang
Sun Oct 02 03:43:54 +0000 2022;1576417665890951200;1576417665890951170;"TRAGEDI MAUT;\nPOLISI TEMBAKAN GAS AIR MATA KE PENONTON SEPAK BOLA DI KANJURUAN - MALANG, JATIM\n\n*Tidak ada tiket untuk Bonek,*\nTernyata saat tragedi kerusuhan Kanjuruhan Malang, tak ada penonton suporter Persebaya.\nSemua penonton suporter Arema Malang.\nhttps://t.co/UQz2W2WUDM";0;0;7;16;;in;1341306140286726144;1576417665890951200;1576417665890951170;"";"";TSolihien
Sun Oct 02 03:33:36 +0000 2022;1576415074251845600;1576415074251845632;"Begini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!!!!! !!  !!!\n \n#PrayForKanjuruhan \nKapolda Jatim\nFIFA , Bonek, #RestInPeace \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576415074251845600;1576415074251845632;"";"";dpdliramalang
Sun Oct 02 03:43:16 +0000 2022;1576417506654572500;1576417506654572544;"Ini masalah kultur, bukan struktur Tentunya tidak ada pembenaran atas pelanggaran regulasi FIFA. Namun, apa yang dilakukan polisi adalah domino terakhir yg jatuh akibat pemicu Kurang etis sih, menyalahkan supporter karena memang mereka jadi korban mayoritas.\n#kanjuruhan";0;1;0;0;;in;1479868707287363587;1576417506654572500;1576417506654572544;"";"";wedangkupi
Sun Oct 02 03:41:33 +0000 2022;1576417073017733000;1576417073017733120;"Persebaya menyampaikan keperihatinan atas insiden yang menimbulkan ratusan nyawa suporter Aremania dan aparat polisi melayang di Stadion Kanjuruhan https://t.co/yNZ1LYv56y";0;0;0;0;;in;1291246080269545472;1576417073017733000;1576417073017733120;"";"";ngopibareng_id
Sun Oct 02 03:42:18 +0000 2022;1576417261199712300;1576417261199712256;"Begini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang ! !!! !!!  !\n \n#PrayForKanjuruhan \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576417261199712300;1576417261199712256;"";"";dpdliramalang
Sun Oct 02 03:40:17 +0000 2022;1576416756679463000;1576416756679462912;"Banyak kericuhan sepak bola. Bahkan bentrok antara suporter dan itu tidak pernah separah yang terjadi 1/10/22. Dimana ratusan lebih nyawa melayang. Penyebabnya satu ketika polisi campur tangan bukan untuk mengamankan tapi menambah masalah. Evaluasi polisi!\n\n#kanjuruhan \n#aremania";0;0;0;0;;in;1002902303391674369;1576416756679463000;1576416756679462912;"";"";domimaghu98
Sun Oct 02 03:33:58 +0000 2022;1576415165733486600;1576415165733486592;"Begini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!  !!!! !! !!!\n \n#PrayForKanjuruhan \nKapolda Jatim\nFIFA , Bonek, #RestInPeace \n\nhttps://t.co/gu6Q6muyyH";0;0;0;0;;in;1546883444411895808;1576415165733486600;1576415165733486592;"";"";dpdliramalang
Sun Oct 02 03:32:30 +0000 2022;1576414796005912600;1576414796005912576;"Begini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!!! !! !!!!!\n \n#PrayForKanjuruhan \nKapolda Jatim\nFIFA , Bonek, #RestInPeace \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576414796005912600;1576414796005912576;"";"";dpdliramalang
Sun Oct 02 03:32:34 +0000 2022;1576414814561534000;1576414814561533952;"Begini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!!!  !! !!!!!\n \n#PrayForKanjuruhan \nKapolda Jatim\nFIFA , Bonek, #RestInPeace \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576414814561534000;1576414814561533952;"";"";dpdliramalang
Sun Oct 02 03:33:33 +0000 2022;1576415061631193000;1576415061631193088;"Begini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang !!  !!!! !!!!!\n \n#PrayForKanjuruhan \nKapolda Jatim\nFIFA , Bonek, #RestInPeace \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576415061631193000;1576415061631193088;"";"";dpdliramalang
Sun Oct 02 03:29:09 +0000 2022;1576413954456584200;1576413954456584192;"Begini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang  !!  !!\n \n#PrayForKanjuruhan \nKapolda Jatim\nFIFA , Bonek, #RestInPeace \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576413954456584200;1576413954456584192;"";"";dpdliramalang
Sun Oct 02 03:31:27 +0000 2022;1576414532381347800;1576414532381347841;"Begini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang  !!! !! !!\n \n#PrayForKanjuruhan \nKapolda Jatim\nFIFA , Bonek, #RestInPeace \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576414532381347800;1576414532381347841;"";"";dpdliramalang
Sun Oct 02 03:29:25 +0000 2022;1576414020596531200;1576414020596531200;"Begini Kronologi Terjadinya Penembakan Gas Air Mata oleh Polisi Hingga Sebabkan 127 Supporter Arema Meninggal Dunia di Stadion Kanjuruhan Malang  !!  !!  ! !  !!\n \n#PrayForKanjuruhan \nKapolda Jatim\nFIFA , Bonek, #RestInPeace \n\nhttps://t.co/gu6Q6mMHMP";0;0;0;0;;in;1546883444411895808;1576414020596531200;1576414020596531200;"";"";dpdliramalang
